arodes_int_num	adress_forest	a_year	arodes_typ_cd
1704010706	17-04-1-01-69    -~a  -00	2023	WYDZIEL  
1704010708	17-04-1-01-69    -~b  -00	2023	WYDZIEL  
1704010710	17-04-1-01-70    -~a  -00	2023	WYDZIEL  
1704010712	17-04-1-01-71    -~a  -00	2023	WYDZIEL  
1704010714	17-04-1-01-71    -~b  -00	2023	WYDZIEL  
1704010716	17-04-1-01-72    -~a  -00	2023	WYDZIEL  
1704010720	17-04-1-01-72    -~c  -00	2023	WYDZIEL  
1704010722	17-04-1-01-72    -~b  -00	2023	WYDZIEL  
1704010724	17-04-1-01-73    -~a  -00	2023	WYDZIEL  
1704010726	17-04-1-01-74    -m   -00	2023	WYDZIEL  
1704010728	17-04-1-01-74    -~a  -00	2023	WYDZIEL  
1704010730	17-04-1-01-74    -~b  -00	2023	WYDZIEL  
1704010732	17-04-1-01-75    -b   -00	2023	WYDZIEL  
1704010734	17-04-1-01-75    -f   -00	2023	WYDZIEL  
1704010736	17-04-1-01-75    -i   -00	2023	WYDZIEL  
1704010740	17-04-1-01-75    -~b  -00	2023	WYDZIEL  
1704010752	17-04-1-01-76    -~a  -00	2023	WYDZIEL  
1704010754	17-04-1-01-77    -a   -00	2023	WYDZIEL  
1704010756	17-04-1-01-77    -b   -00	2023	WYDZIEL  
1704010758	17-04-1-01-77    -~a  -00	2023	WYDZIEL  
1704010762	17-04-1-01-78    -~a  -00	2023	WYDZIEL  
1704010764	17-04-1-01-79    -~a  -00	2023	WYDZIEL  
1704010770	17-04-1-01-81    -~a  -00	2023	WYDZIEL  
1704010772	17-04-1-01-81    -~b  -00	2023	WYDZIEL  
1704010774	17-04-1-01-82    -~a  -00	2023	WYDZIEL  
1704010776	17-04-1-01-82    -~b  -00	2023	WYDZIEL  
1704010778	17-04-1-02-2     -g   -00	2023	WYDZIEL  
1704010780	17-04-1-02-2     -a   -00	2023	WYDZIEL  
1704010790	17-04-1-02-4     -~b  -00	2023	WYDZIEL  
1704010792	17-04-1-02-4     -~d  -00	2023	WYDZIEL  
1704010794	17-04-1-02-5     -~a  -00	2023	WYDZIEL  
1704010796	17-04-1-02-5     -~b  -00	2023	WYDZIEL  
1704010798	17-04-1-02-6     -b   -00	2023	WYDZIEL  
1704010800	17-04-1-02-6     -~a  -00	2023	WYDZIEL  
1704010804	17-04-1-02-26    -~b  -00	2023	WYDZIEL  
1704010806	17-04-1-02-27    -c   -00	2023	WYDZIEL  
1704010808	17-04-1-02-27    -~a  -00	2023	WYDZIEL  
1704010810	17-04-1-02-27    -~b  -00	2023	WYDZIEL  
1704010812	17-04-1-02-28    -f   -00	2023	WYDZIEL  
1704010814	17-04-1-02-28    -i   -00	2023	WYDZIEL  
1704010816	17-04-1-02-28    -~a  -00	2023	WYDZIEL  
1704010822	17-04-1-02-29    -~a  -00	2023	WYDZIEL  
1704010834	17-04-1-02-32    -~a  -00	2023	WYDZIEL  
1704010840	17-04-1-02-33    -i   -00	2023	WYDZIEL  
1704010842	17-04-1-02-33    -j   -00	2023	WYDZIEL  
1704010844	17-04-1-02-33    -~a  -00	2023	WYDZIEL  
1704010846	17-04-1-02-33    -~b  -00	2023	WYDZIEL  
1704010850	17-04-1-02-36    -~a  -00	2023	WYDZIEL  
1704010852	17-04-1-02-37    -~a  -00	2023	WYDZIEL  
1704010854	17-04-1-02-38    -~a  -00	2023	WYDZIEL  
1704010856	17-04-1-02-40    -b   -00	2023	WYDZIEL  
1704010860	17-04-1-02-40    -c   -00	2023	WYDZIEL  
1704010862	17-04-1-02-40    -m   -00	2023	WYDZIEL  
1704010870	17-04-1-02-40    -~a  -00	2023	WYDZIEL  
1704010876	17-04-1-02-41    -d   -00	2023	WYDZIEL  
1704010884	17-04-1-02-42    -~a  -00	2023	WYDZIEL  
1704010900	17-04-1-02-44    -~a  -00	2023	WYDZIEL  
1704010908	17-04-1-02-45    -~a  -00	2023	WYDZIEL  
1704010910	17-04-1-02-46    -~a  -00	2023	WYDZIEL  
1704010912	17-04-1-02-46    -~b  -00	2023	WYDZIEL  
1704010914	17-04-1-02-240   -~a  -00	2023	WYDZIEL  
1704010916	17-04-1-02-241   -~a  -00	2023	WYDZIEL  
1704010918	17-04-1-02-242   -~a  -00	2023	WYDZIEL  
1704010920	17-04-1-02-243   -~a  -00	2023	WYDZIEL  
1704010922	17-04-1-02-243   -~b  -00	2023	WYDZIEL  
1704010924	17-04-1-02-244   -~a  -00	2023	WYDZIEL  
1704010934	17-04-1-02-246   -~b  -00	2023	WYDZIEL  
1704010936	17-04-1-02-247   -~a  -00	2023	WYDZIEL  
1704010938	17-04-1-02-247   -~b  -00	2023	WYDZIEL  
1704010946	17-04-1-02-250   -~a  -00	2023	WYDZIEL  
1704010948	17-04-1-02-250   -~b  -00	2023	WYDZIEL  
1704010952	17-04-1-02-251   -d   -00	2023	WYDZIEL  
1704010956	17-04-1-02-251   -~b  -00	2023	WYDZIEL  
1704010962	17-04-1-02-252   -~a  -00	2023	WYDZIEL  
1704010968	17-04-1-02-254   -c   -00	2023	WYDZIEL  
1704010976	17-04-1-02-254   -j   -00	2023	WYDZIEL  
1704010978	17-04-1-02-254   -k   -00	2023	WYDZIEL  
1704010992	17-04-1-02-256   -~b  -00	2023	WYDZIEL  
1704010994	17-04-1-02-257   -~a  -00	2023	WYDZIEL  
1704010996	17-04-1-02-257   -~b  -00	2023	WYDZIEL  
1704010998	17-04-1-02-257   -~c  -00	2023	WYDZIEL  
1704011000	17-04-1-02-258   -~a  -00	2023	WYDZIEL  
1704011002	17-04-1-02-258   -~b  -00	2023	WYDZIEL  
1704011004	17-04-1-02-258   -~c  -00	2023	WYDZIEL  
1704011014	17-04-1-02-261   -~a  -00	2023	WYDZIEL  
1704011016	17-04-1-02-261   -~b  -00	2023	WYDZIEL  
1704011018	17-04-1-02-262   -~a  -00	2023	WYDZIEL  
1704011020	17-04-1-02-262   -~b  -00	2023	WYDZIEL  
1704011022	17-04-1-02-262   -~c  -00	2023	WYDZIEL  
1704011024	17-04-1-02-263   -~a  -00	2023	WYDZIEL  
1704011026	17-04-1-02-265   -~a  -00	2023	WYDZIEL  
1704011028	17-04-1-02-265   -~b  -00	2023	WYDZIEL  
1704011032	17-04-1-03-83    -~a  -00	2023	WYDZIEL  
1704011034	17-04-1-03-83    -~b  -00	2023	WYDZIEL  
1704011036	17-04-1-03-84    -~a  -00	2023	WYDZIEL  
1704011038	17-04-1-03-85    -k   -00	2023	WYDZIEL  
1704011040	17-04-1-03-85    -~a  -00	2023	WYDZIEL  
1704011042	17-04-1-03-85    -~b  -00	2023	WYDZIEL  
1704011044	17-04-1-03-86    -a   -00	2023	WYDZIEL  
1704011054	17-04-1-03-86    -~a  -00	2023	WYDZIEL  
1704011056	17-04-1-03-87    -c   -00	2023	WYDZIEL  
1704011060	17-04-1-03-87    -~b  -00	2023	WYDZIEL  
1704011062	17-04-1-03-87    -~a  -00	2023	WYDZIEL  
1704011066	17-04-1-03-88    -p   -00	2023	WYDZIEL  
1704011070	17-04-1-03-88    -~b  -00	2023	WYDZIEL  
1704011072	17-04-1-03-88    -~a  -00	2023	WYDZIEL  
1704011078	17-04-1-03-89    -~b  -00	2023	WYDZIEL  
1704011080	17-04-1-03-89    -~c  -00	2023	WYDZIEL  
1704011082	17-04-1-03-90    -i   -00	2023	WYDZIEL  
1704011086	17-04-1-03-90    -l   -00	2023	WYDZIEL  
1704011088	17-04-1-03-90    -m   -00	2023	WYDZIEL  
1704011090	17-04-1-03-90    -n   -00	2023	WYDZIEL  
1704011092	17-04-1-03-90    -~a  -00	2023	WYDZIEL  
1704011094	17-04-1-03-90    -~b  -00	2023	WYDZIEL  
1704011096	17-04-1-03-90    -~c  -00	2023	WYDZIEL  
1704011098	17-04-1-03-91    -i   -00	2023	WYDZIEL  
1704011100	17-04-1-03-91    -~a  -00	2023	WYDZIEL  
1704011102	17-04-1-03-91    -~b  -00	2023	WYDZIEL  
1704011104	17-04-1-03-92    -~a  -00	2023	WYDZIEL  
1704011106	17-04-1-03-92    -~b  -00	2023	WYDZIEL  
1704011108	17-04-1-03-93    -~a  -00	2023	WYDZIEL  
1704011110	17-04-1-03-93    -~b  -00	2023	WYDZIEL  
1704011112	17-04-1-03-94    -~a  -00	2023	WYDZIEL  
1704011114	17-04-1-03-94    -~b  -00	2023	WYDZIEL  
1704011116	17-04-1-03-95    -~a  -00	2023	WYDZIEL  
1704011120	17-04-1-03-96    -~a  -00	2023	WYDZIEL  
1704011122	17-04-1-03-97    -c   -00	2023	WYDZIEL  
1704011124	17-04-1-03-97    -d   -00	2023	WYDZIEL  
1704011126	17-04-1-03-97    -f   -00	2023	WYDZIEL  
1704011130	17-04-1-03-97    -g   -00	2023	WYDZIEL  
1704011142	17-04-1-03-98    -g   -00	2023	WYDZIEL  
1704011146	17-04-1-03-98    -m   -00	2023	WYDZIEL  
1704011154	17-04-1-03-98    -~b  -00	2023	WYDZIEL  
1704011156	17-04-1-03-98    -~a  -00	2023	WYDZIEL  
1704011158	17-04-1-03-99    -a   -00	2023	WYDZIEL  
1704011166	17-04-1-03-99    -f   -00	2023	WYDZIEL  
1704011170	17-04-1-03-99    -~b  -00	2023	WYDZIEL  
1704011172	17-04-1-03-99    -~a  -00	2023	WYDZIEL  
1704011174	17-04-1-03-100   -~a  -00	2023	WYDZIEL  
1704011176	17-04-1-03-100   -~b  -00	2023	WYDZIEL  
1704011178	17-04-1-03-101   -~a  -00	2023	WYDZIEL  
1704011180	17-04-1-03-101   -~b  -00	2023	WYDZIEL  
1704011186	17-04-1-03-103   -~a  -00	2023	WYDZIEL  
1704011196	17-04-1-03-105   -~a  -00	2023	WYDZIEL  
1704011198	17-04-1-03-105   -~b  -00	2023	WYDZIEL  
1704011200	17-04-1-03-105   -~c  -00	2023	WYDZIEL  
1704011204	17-04-1-03-106   -~b  -00	2023	WYDZIEL  
1704011206	17-04-1-03-107   -n   -00	2023	WYDZIEL  
1704011208	17-04-1-03-107   -~a  -00	2023	WYDZIEL  
1704011210	17-04-1-03-107   -~b  -00	2023	WYDZIEL  
1704011212	17-04-1-03-108   -j   -00	2023	WYDZIEL  
1704011214	17-04-1-03-108   -~a  -00	2023	WYDZIEL  
1704011216	17-04-1-03-108   -~b  -00	2023	WYDZIEL  
1704011220	17-04-1-03-133   -~a  -00	2023	WYDZIEL  
1704011222	17-04-1-03-134   -~a  -00	2023	WYDZIEL  
1704011224	17-04-1-03-134   -~b  -00	2023	WYDZIEL  
1704011228	17-04-1-03-135   -~b  -00	2023	WYDZIEL  
1704011232	17-04-1-03-136   -~a  -00	2023	WYDZIEL  
1704011234	17-04-1-03-136   -~b  -00	2023	WYDZIEL  
1704011240	17-04-1-03-137   -f   -00	2023	WYDZIEL  
1704011242	17-04-1-03-137   -g   -00	2023	WYDZIEL  
1704011244	17-04-1-03-137   -h   -00	2023	WYDZIEL  
1704011246	17-04-1-03-137   -j   -00	2023	WYDZIEL  
1704011248	17-04-1-03-137   -~a  -00	2023	WYDZIEL  
1704011250	17-04-1-03-138   -~a  -00	2023	WYDZIEL  
1704011252	17-04-1-03-138   -~b  -00	2023	WYDZIEL  
1704011254	17-04-1-03-139   -~a  -00	2023	WYDZIEL  
1704011256	17-04-1-03-139   -~b  -00	2023	WYDZIEL  
1704011258	17-04-1-03-140   -~a  -00	2023	WYDZIEL  
1704011260	17-04-1-03-140   -~b  -00	2023	WYDZIEL  
1704011262	17-04-1-03-141   -~a  -00	2023	WYDZIEL  
1704011264	17-04-1-03-141   -~b  -00	2023	WYDZIEL  
1704011266	17-04-1-03-142   -~a  -00	2023	WYDZIEL  
1704011268	17-04-1-03-142   -~b  -00	2023	WYDZIEL  
1704011270	17-04-1-03-236   -~a  -00	2023	WYDZIEL  
1704011274	17-04-1-03-237   -~b  -00	2023	WYDZIEL  
1704011276	17-04-1-03-238   -~a  -00	2023	WYDZIEL  
1704011282	17-04-1-03-111   -~b  -00	2023	WYDZIEL  
1704011288	17-04-1-03-112   -~a  -00	2023	WYDZIEL  
1704011290	17-04-1-03-112   -~b  -00	2023	WYDZIEL  
1704011292	17-04-1-03-113   -d   -00	2023	WYDZIEL  
1704011294	17-04-1-03-113   -f   -00	2023	WYDZIEL  
1704011296	17-04-1-03-113   -j   -00	2023	WYDZIEL  
1704011298	17-04-1-03-113   -k   -00	2023	WYDZIEL  
1704011300	17-04-1-03-113   -g   -00	2023	WYDZIEL  
1704011302	17-04-1-03-113   -c   -00	2023	WYDZIEL  
1704011304	17-04-1-03-113   -m   -00	2023	WYDZIEL  
1704011306	17-04-1-03-113   -~a  -00	2023	WYDZIEL  
1704011308	17-04-1-03-114   -~a  -00	2023	WYDZIEL  
1704011310	17-04-1-03-114   -~b  -00	2023	WYDZIEL  
1704011316	17-04-1-03-116   -~b  -00	2023	WYDZIEL  
1704011318	17-04-1-03-117   -~a  -00	2023	WYDZIEL  
1704011320	17-04-1-03-117   -~b  -00	2023	WYDZIEL  
1704011322	17-04-1-03-118   -~a  -00	2023	WYDZIEL  
1704011324	17-04-1-03-118   -~b  -00	2023	WYDZIEL  
1704011326	17-04-1-03-119   -~a  -00	2023	WYDZIEL  
1704011328	17-04-1-03-119   -~b  -00	2023	WYDZIEL  
1704011330	17-04-1-03-120   -b   -00	2023	WYDZIEL  
1704011332	17-04-1-03-120   -j   -00	2023	WYDZIEL  
1704011336	17-04-1-03-121   -~a  -00	2023	WYDZIEL  
1704011338	17-04-1-03-121   -~b  -00	2023	WYDZIEL  
1704011340	17-04-1-03-122   -f   -00	2023	WYDZIEL  
1704011344	17-04-1-03-123   -~a  -00	2023	WYDZIEL  
1704011346	17-04-1-03-123   -~b  -00	2023	WYDZIEL  
1704011350	17-04-1-03-124   -~a  -00	2023	WYDZIEL  
1704011352	17-04-1-03-124   -~b  -00	2023	WYDZIEL  
1704011354	17-04-1-03-125   -~a  -00	2023	WYDZIEL  
1704011356	17-04-1-03-125   -~b  -00	2023	WYDZIEL  
1704011358	17-04-1-03-126   -c   -00	2023	WYDZIEL  
1704011360	17-04-1-03-126   -~a  -00	2023	WYDZIEL  
1704011362	17-04-1-03-126   -~b  -00	2023	WYDZIEL  
1704011364	17-04-1-03-127   -~a  -00	2023	WYDZIEL  
1704011370	17-04-1-03-129   -~a  -00	2023	WYDZIEL  
1704011372	17-04-1-03-129   -~b  -00	2023	WYDZIEL  
1704011374	17-04-1-03-130   -~a  -00	2023	WYDZIEL  
1704011376	17-04-1-03-131   -~a  -00	2023	WYDZIEL  
1704011378	17-04-1-03-131   -~b  -00	2023	WYDZIEL  
1704011380	17-04-1-03-132   -~a  -00	2023	WYDZIEL  
1704011382	17-04-1-03-132   -~b  -00	2023	WYDZIEL  
1704011384	17-04-1-03-143   -~a  -00	2023	WYDZIEL  
1704011386	17-04-1-03-143   -~b  -00	2023	WYDZIEL  
1704011388	17-04-1-03-144   -~a  -00	2023	WYDZIEL  
1704011390	17-04-1-03-144   -~b  -00	2023	WYDZIEL  
1704011392	17-04-1-03-145   -m   -00	2023	WYDZIEL  
1704011394	17-04-1-03-145   -o   -00	2023	WYDZIEL  
1704011396	17-04-1-03-145   -~a  -00	2023	WYDZIEL  
1704011398	17-04-1-03-145   -~b  -00	2023	WYDZIEL  
1704011400	17-04-1-03-146   -g   -00	2023	WYDZIEL  
1704011402	17-04-1-03-146   -~a  -00	2023	WYDZIEL  
1704011404	17-04-1-03-146   -~b  -00	2023	WYDZIEL  
1704011406	17-04-1-03-147   -~a  -00	2023	WYDZIEL  
1704011408	17-04-1-03-147   -~b  -00	2023	WYDZIEL  
1704011410	17-04-1-03-148   -~a  -00	2023	WYDZIEL  
1704011412	17-04-1-03-148   -~b  -00	2023	WYDZIEL  
1704011414	17-04-1-03-149   -~a  -00	2023	WYDZIEL  
1704011416	17-04-1-03-149   -~b  -00	2023	WYDZIEL  
1704011418	17-04-1-03-150   -~a  -00	2023	WYDZIEL  
1704011420	17-04-1-03-150   -~b  -00	2023	WYDZIEL  
1704011422	17-04-1-03-151   -f   -00	2023	WYDZIEL  
1704011424	17-04-1-03-151   -h   -00	2023	WYDZIEL  
1704011426	17-04-1-03-151   -~a  -00	2023	WYDZIEL  
1704011428	17-04-1-03-151   -~b  -00	2023	WYDZIEL  
1704011430	17-04-1-03-152   -f   -00	2023	WYDZIEL  
1704011432	17-04-1-03-152   -~a  -00	2023	WYDZIEL  
1704011434	17-04-1-03-152   -~b  -00	2023	WYDZIEL  
1704011436	17-04-1-03-153   -~a  -00	2023	WYDZIEL  
1704011438	17-04-1-03-154   -~a  -00	2023	WYDZIEL  
1704011444	17-04-1-03-155   -~b  -00	2023	WYDZIEL  
1704011446	17-04-1-04-156   -~a  -00	2023	WYDZIEL  
1704011448	17-04-1-04-156   -~b  -00	2023	WYDZIEL  
1704011450	17-04-1-04-157   -i   -00	2023	WYDZIEL  
1704011456	17-04-1-04-158   -~a  -00	2023	WYDZIEL  
1704011458	17-04-1-04-158   -~b  -00	2023	WYDZIEL  
1704011460	17-04-1-04-159   -~a  -00	2023	WYDZIEL  
1704011462	17-04-1-04-159   -~b  -00	2023	WYDZIEL  
1704011466	17-04-1-04-161   -~a  -00	2023	WYDZIEL  
1704011468	17-04-1-04-161   -~b  -00	2023	WYDZIEL  
1704011474	17-04-1-04-163   -~a  -00	2023	WYDZIEL  
1704011476	17-04-1-04-163   -~b  -00	2023	WYDZIEL  
1704011478	17-04-1-04-164   -i   -00	2023	WYDZIEL  
1704011480	17-04-1-04-164   -~a  -00	2023	WYDZIEL  
1704011482	17-04-1-04-165   -~a  -00	2023	WYDZIEL  
1704011484	17-04-1-04-165   -~b  -00	2023	WYDZIEL  
1704011486	17-04-1-04-166   -~a  -00	2023	WYDZIEL  
1704011488	17-04-1-04-167   -~a  -00	2023	WYDZIEL  
1704011494	17-04-1-04-168   -~a  -00	2023	WYDZIEL  
1704011496	17-04-1-04-168   -~b  -00	2023	WYDZIEL  
1704011500	17-04-1-04-169   -d   -00	2023	WYDZIEL  
1704011502	17-04-1-04-169   -~a  -00	2023	WYDZIEL  
1704011504	17-04-1-04-169   -~b  -00	2023	WYDZIEL  
1704011506	17-04-1-04-170   -~a  -00	2023	WYDZIEL  
1704011510	17-04-1-04-177   -~a  -00	2023	WYDZIEL  
1704011512	17-04-1-04-177   -~b  -00	2023	WYDZIEL  
1704011514	17-04-1-04-177   -~c  -00	2023	WYDZIEL  
1704011516	17-04-1-04-178   -~a  -00	2023	WYDZIEL  
1704011518	17-04-1-04-179   -~a  -00	2023	WYDZIEL  
1704011520	17-04-1-04-179   -~b  -00	2023	WYDZIEL  
1704011526	17-04-1-04-172   -~a  -00	2023	WYDZIEL  
1704011528	17-04-1-04-172   -~b  -00	2023	WYDZIEL  
1704011530	17-04-1-04-173   -~a  -00	2023	WYDZIEL  
1704011532	17-04-1-04-174   -~a  -00	2023	WYDZIEL  
1704011534	17-04-1-04-175   -~a  -00	2023	WYDZIEL  
1704011536	17-04-1-04-176   -~a  -00	2023	WYDZIEL  
1704011538	17-04-1-04-176   -~b  -00	2023	WYDZIEL  
1704011540	17-04-1-04-180   -c   -00	2023	WYDZIEL  
1704011542	17-04-1-04-180   -d   -00	2023	WYDZIEL  
1704011544	17-04-1-04-180   -i   -00	2023	WYDZIEL  
1704011546	17-04-1-04-180   -k   -00	2023	WYDZIEL  
1704011548	17-04-1-04-180   -m   -00	2023	WYDZIEL  
1704011552	17-04-1-04-181   -h   -00	2023	WYDZIEL  
1704011554	17-04-1-04-181   -~a  -00	2023	WYDZIEL  
1704011556	17-04-1-04-181   -~b  -00	2023	WYDZIEL  
1704011558	17-04-1-04-182   -~a  -00	2023	WYDZIEL  
1704011560	17-04-1-04-183   -~a  -00	2023	WYDZIEL  
1704011562	17-04-1-04-184   -~a  -00	2023	WYDZIEL  
1704011564	17-04-1-04-185   -i   -00	2023	WYDZIEL  
1704011568	17-04-1-04-186   -~a  -00	2023	WYDZIEL  
1704011570	17-04-1-04-187   -~a  -00	2023	WYDZIEL  
1704011572	17-04-1-04-187   -~b  -00	2023	WYDZIEL  
1704011574	17-04-1-04-188   -~a  -00	2023	WYDZIEL  
1704011576	17-04-1-04-188   -~b  -00	2023	WYDZIEL  
1704011578	17-04-1-04-188   -~c  -00	2023	WYDZIEL  
1704011580	17-04-1-04-189   -b   -00	2023	WYDZIEL  
1704011582	17-04-1-04-189   -~a  -00	2023	WYDZIEL  
1704011584	17-04-1-04-189   -~b  -00	2023	WYDZIEL  
1704011586	17-04-1-04-190   -~a  -00	2023	WYDZIEL  
1704011588	17-04-1-04-191   -~a  -00	2023	WYDZIEL  
1704011590	17-04-1-04-192   -~a  -00	2023	WYDZIEL  
1704011592	17-04-1-04-193   -~a  -00	2023	WYDZIEL  
1704011594	17-04-1-04-194   -~a  -00	2023	WYDZIEL  
1704011606	17-04-1-04-197   -~a  -00	2023	WYDZIEL  
1704011610	17-04-1-04-197   -~b  -00	2023	WYDZIEL  
1704011616	17-04-1-04-199   -i   -00	2023	WYDZIEL  
1704011618	17-04-1-04-199   -j   -00	2023	WYDZIEL  
1704011626	17-04-1-04-199   -n   -00	2023	WYDZIEL  
1704011630	17-04-1-04-199   -~b  -00	2023	WYDZIEL  
1704011632	17-04-1-04-200   -a   -00	2023	WYDZIEL  
1704011634	17-04-1-04-200   -i   -00	2023	WYDZIEL  
1704011636	17-04-1-04-200   -j   -00	2023	WYDZIEL  
1704011638	17-04-1-04-200   -k   -00	2023	WYDZIEL  
1704011640	17-04-1-04-200   -~a  -00	2023	WYDZIEL  
1704011642	17-04-1-04-200   -~b  -00	2023	WYDZIEL  
1704011644	17-04-1-04-201   -~a  -00	2023	WYDZIEL  
1704011650	17-04-1-04-203   -~a  -00	2023	WYDZIEL  
1704011652	17-04-1-04-204   -~a  -00	2023	WYDZIEL  
1704011654	17-04-1-04-204   -~b  -00	2023	WYDZIEL  
1704011656	17-04-1-04-205   -~a  -00	2023	WYDZIEL  
1704011658	17-04-1-04-206   -~a  -00	2023	WYDZIEL  
1704011660	17-04-1-04-206   -~b  -00	2023	WYDZIEL  
1704011662	17-04-1-04-207   -c   -00	2023	WYDZIEL  
1704011664	17-04-1-04-207   -~a  -00	2023	WYDZIEL  
1704011676	17-04-1-04-210   -~a  -00	2023	WYDZIEL  
1704011678	17-04-1-04-210   -~b  -00	2023	WYDZIEL  
1704011684	17-04-1-04-213   -~a  -00	2023	WYDZIEL  
1704011688	17-04-1-04-214   -~a  -00	2023	WYDZIEL  
1704011690	17-04-1-04-214   -~b  -00	2023	WYDZIEL  
1704011692	17-04-1-04-215   -~a  -00	2023	WYDZIEL  
1704011694	17-04-1-04-215   -~b  -00	2023	WYDZIEL  
1704011696	17-04-1-04-216   -~a  -00	2023	WYDZIEL  
1704011698	17-04-1-04-216   -~b  -00	2023	WYDZIEL  
1704011700	17-04-1-04-217   -~a  -00	2023	WYDZIEL  
1704011702	17-04-1-04-217   -~b  -00	2023	WYDZIEL  
1704011712	17-04-1-04-219   -~a  -00	2023	WYDZIEL  
1704011714	17-04-1-04-219   -~b  -00	2023	WYDZIEL  
1704011716	17-04-1-04-219   -~c  -00	2023	WYDZIEL  
1704011718	17-04-1-04-220   -~a  -00	2023	WYDZIEL  
1704011720	17-04-1-04-220   -~b  -00	2023	WYDZIEL  
1704011722	17-04-1-04-221   -~a  -00	2023	WYDZIEL  
1704011724	17-04-1-04-222   -~a  -00	2023	WYDZIEL  
1704011728	17-04-1-04-224   -~a  -00	2023	WYDZIEL  
1704011734	17-04-1-04-226   -f   -00	2023	WYDZIEL  
1704011736	17-04-1-04-226   -~a  -00	2023	WYDZIEL  
1704011740	17-04-1-04-227   -~a  -00	2023	WYDZIEL  
1704011742	17-04-1-04-227   -~b  -00	2023	WYDZIEL  
1704011744	17-04-1-04-228   -~a  -00	2023	WYDZIEL  
1704011746	17-04-1-04-228   -~b  -00	2023	WYDZIEL  
1704011748	17-04-1-04-229   -~a  -00	2023	WYDZIEL  
1704011750	17-04-1-04-230   -~a  -00	2023	WYDZIEL  
1704011752	17-04-1-04-230   -~b  -00	2023	WYDZIEL  
1704011754	17-04-1-04-232   -c   -00	2023	WYDZIEL  
1704011756	17-04-1-04-232   -~a  -00	2023	WYDZIEL  
1704011758	17-04-1-04-232   -~b  -00	2023	WYDZIEL  
1704011760	17-04-1-04-233   -~a  -00	2023	WYDZIEL  
1704011762	17-04-1-04-233   -~b  -00	2023	WYDZIEL  
1704011766	17-04-1-04-234   -~b  -00	2023	WYDZIEL  
1704011768	17-04-1-04-235   -~a  -00	2023	WYDZIEL  
1704011770	17-04-1-05-268   -i   -00	2023	WYDZIEL  
1704011772	17-04-1-05-268   -~a  -00	2023	WYDZIEL  
1704011778	17-04-1-05-269   -f   -00	2023	WYDZIEL  
1704011780	17-04-1-05-270   -~a  -00	2023	WYDZIEL  
1704011788	17-04-1-05-271   -~a  -00	2023	WYDZIEL  
1704011790	17-04-1-05-273   -~a  -00	2023	WYDZIEL  
1704011792	17-04-1-05-274   -~a  -00	2023	WYDZIEL  
1704011794	17-04-1-05-274   -~b  -00	2023	WYDZIEL  
1704011796	17-04-1-05-275   -~a  -00	2023	WYDZIEL  
1704011798	17-04-1-05-276   -~a  -00	2023	WYDZIEL  
1704011800	17-04-1-05-276   -~b  -00	2023	WYDZIEL  
1704011802	17-04-1-05-277   -~c  -00	2023	WYDZIEL  
1704011804	17-04-1-05-277   -~a  -00	2023	WYDZIEL  
1704011806	17-04-1-05-277   -~b  -00	2023	WYDZIEL  
1704011808	17-04-1-05-278   -~a  -00	2023	WYDZIEL  
1704011810	17-04-1-05-278   -~b  -00	2023	WYDZIEL  
1704011812	17-04-1-05-279   -~a  -00	2023	WYDZIEL  
1704011814	17-04-1-05-279   -~b  -00	2023	WYDZIEL  
1704011816	17-04-1-05-279   -~c  -00	2023	WYDZIEL  
1704011822	17-04-1-05-280   -~a  -00	2023	WYDZIEL  
1704011824	17-04-1-05-280   -~b  -00	2023	WYDZIEL  
1704011826	17-04-1-05-281   -j   -00	2023	WYDZIEL  
1704011828	17-04-1-05-281   -~a  -00	2023	WYDZIEL  
1704011830	17-04-1-05-281   -~b  -00	2023	WYDZIEL  
1704011832	17-04-1-05-284   -~a  -00	2023	WYDZIEL  
1704011836	17-04-1-05-286   -j   -00	2023	WYDZIEL  
1704011838	17-04-1-05-286   -k   -00	2023	WYDZIEL  
1704011840	17-04-1-05-286   -~a  -00	2023	WYDZIEL  
1704011842	17-04-1-05-287   -~a  -00	2023	WYDZIEL  
1704011844	17-04-1-05-288   -~a  -00	2023	WYDZIEL  
1704011846	17-04-1-05-288   -~b  -00	2023	WYDZIEL  
1704011850	17-04-1-05-289   -~a  -00	2023	WYDZIEL  
1704011852	17-04-1-05-289   -~b  -00	2023	WYDZIEL  
1704011854	17-04-1-05-290   -~a  -00	2023	WYDZIEL  
1704011856	17-04-1-05-290   -~b  -00	2023	WYDZIEL  
1704011864	17-04-1-05-293   -d   -00	2023	WYDZIEL  
1704011866	17-04-1-05-293   -~a  -00	2023	WYDZIEL  
1704011868	17-04-1-05-293   -~b  -00	2023	WYDZIEL  
1704011870	17-04-1-05-293   -~c  -00	2023	WYDZIEL  
1704011876	17-04-1-05-294   -~a  -00	2023	WYDZIEL  
1704011878	17-04-1-05-295   -~a  -00	2023	WYDZIEL  
1704011884	17-04-1-05-295   -~b  -00	2023	WYDZIEL  
1704011886	17-04-1-05-296   -m   -00	2023	WYDZIEL  
1704011890	17-04-1-05-297   -k   -00	2023	WYDZIEL  
1704011894	17-04-1-05-298   -~a  -00	2023	WYDZIEL  
1704011896	17-04-1-05-298   -~b  -00	2023	WYDZIEL  
1704011898	17-04-1-05-299   -i   -00	2023	WYDZIEL  
