arodes_int_num	a_year	density_cd	mixture_cd	standdensity_index	tree_stock_cd	st_rank_order_act	storey_cd
1704018008	2023		GRP 	0.9		1	DRZEW   
1704018008	2023					2	PRZES   
1704018011	2023	UM  		0.9	UM PRZ 	1	DRZEW   
1704018011	2023			0.5		2	PODSZ   
1704022965	2023	UM  		0.7	UM PRZ 	1	DRZEW   
1704022965	2023			0.2		2	PODSZ   
1704022966	2023	UM  		0.8	UM PRZ 	1	DRZEW   
1704022966	2023			0.3		2	PODR    
1704022966	2023			0.3		3	PODSZ   
1704018073	2023			0.9		2	PODSZ   
1704018076	2023					1	PRZES   
1704018077	2023	PRZ 	GRP 	0.8	PRZ UM 	1	IP      
1704018077	2023	PRZ 	GRP 	0.3	PRZ UM 	2	IIP     
1704018077	2023			0.3		3	PODSZ   
1704018078	2023	PRZ 	JDN 	0.8	PRZ UM 	1	DRZEW   
1704018078	2023			0.3		2	PODS    
1704018078	2023			0.6		3	PODSZ   
1704018079	2023	LUŹ 		0.4		1	IP      
1704018079	2023	LUŹ 	JDN 	0.3		2	IIP     
1704018079	2023			0.7		3	PODS    
1704018012	2023			1.0		1	DRZEW   
1704018012	2023					2	PRZES   
1704018014	2023		KĘP 	1.0		1	DRZEW   
1704018021	2023	PRZ 		0.8	PRZ UM 	1	DRZEW   
1704018021	2023			0.2		2	PODR    
1704018021	2023			0.2		3	PODSZ   
1704018022	2023		GRP 	1.0		1	DRZEW   
1704018022	2023					2	PRZES   
1704018084	2023	PRZ 	JDN 	0.7	PRZ LUŹ	1	DRZEW   
1704018084	2023			0.3		2	PODS    
1704018084	2023			0.7		3	PODSZ   
1704018023	2023	UM  		1.0	UM DUŻE	1	DRZEW   
1704018023	2023			0.3		2	PODSZ   
1704018063	2023		KĘP 	1.0		1	DRZEW   
1704018063	2023					2	PRZES   
1704018065	2023		KĘP 	1.0		1	DRZEW   
1704018065	2023			0.4		2	PODSZ   
1704018065	2023					3	PRZES   
1704018085	2023	UM  	JDN 	1.1	UM PRZ 	1	DRZEW   
1704018085	2023			0.7		2	PODSZ   
1704018087	2023					1	PRZES   
1704018089	2023					1	PRZES   
1704018024	2023		PAS 	1.0		1	DRZEW   
1704018024	2023					2	PRZES   
1704018025	2023	UM  		0.9	UM PRZ 	1	DRZEW   
1704018025	2023			0.8		2	PODSZ   
1704018027	2023	PRZ 	GRP 	1.0	PRZ UM 	1	DRZEW   
1704018027	2023			0.5		2	PODSZ   
1704018082	2023	PRZ 		1.0	PRZ UM 	1	DRZEW   
1704018082	2023			0.3		2	PODR    
1704018082	2023			0.3		3	PODSZ   
1704022967	2023	PRZ 	GRP 	0.8	PRZ UM 	1	DRZEW   
1704022967	2023			0.8		2	PODSZ   
1704018090	2023					1	PRZES   
1704018091	2023	PRZ 		0.8	PRZ UM 	1	DRZEW   
1704018091	2023			0.8		2	PODSZ   
1704018092	2023			0.5		1	PODR    
1704018092	2023					2	PRZES   
1704018029	2023	UM  	JDN 	0.9	UM PRZ 	1	DRZEW   
1704018029	2023			0.5		2	PODSZ   
1704018030	2023			0.9		1	DRZEW   
1704018030	2023					2	PRZES   
1704018033	2023	PRZ 		0.7	PRZ UM 	1	DRZEW   
1704018033	2023			0.7		2	PODSZ   
1704018034	2023					1	PRZES   
1704022968	2023	PRZ 		0.7	PRZ UM 	1	DRZEW   
1704022968	2023			0.8		2	PODSZ   
1704022969	2023	UM  	DKĘP	1.0	UM DUŻE	1	DRZEW   
1704022969	2023					2	PRZES   
1704022970	2023	PEŁ 	KĘP 	0.6	DUŻE   	1	DRZEW   
1704022970	2023			0.4		2	PODSZ   
1704022970	2023					3	PRZES   
1704018095	2023					1	PRZES   
1704018096	2023	PRZ 		0.9	PRZ UM 	1	DRZEW   
1704018096	2023			0.1		2	PODSZ   
1704018097	2023					1	PRZES   
1704018099	2023					1	PRZES   
1704018035	2023	UM  		0.9	UM PRZ 	1	DRZEW   
1704018035	2023			0.7		2	PODR    
1704018035	2023			0.3		3	PODSZ   
1704018042	2023	PRZ 		0.7	PRZ UM 	1	IP      
1704018042	2023	PRZ 	GRP 	0.3	PRZ UM 	2	IIP     
1704018042	2023			0.3		3	PODS    
1704018042	2023			0.4		4	PODSZ   
1704022971	2023	PRZ 		0.7	PRZ UM 	1	DRZEW   
1704022971	2023			0.5		2	PODSZ   
1704018100	2023	PRZ 	GRP 	0.7	PRZ UM 	1	DRZEW   
1704018100	2023			0.7		2	PODSZ   
1704018101	2023					1	PRZES   
1704018102	2023	PRZ 		0.8	PRZ LUŹ	1	DRZEW   
1704018102	2023			0.6		2	PODSZ   
1704018104	2023	UM  		0.8	UM PRZ 	1	DRZEW   
1704018104	2023			0.8		2	PODSZ   
1704018105	2023					1	PRZES   
1704018106	2023	UM  		0.9	UM PRZ 	1	DRZEW   
1704018106	2023			0.3		2	PODR    
1704018106	2023			0.3		3	PODSZ   
1704018107	2023					1	PRZES   
1704018108	2023	PRZ 		0.8	PRZ LUŹ	1	DRZEW   
1704018108	2023			0.5		2	PODSZ   
1704018043	2023	UM  		0.8	UM PRZ 	1	DRZEW   
1704018043	2023			0.8		2	PODSZ   
1704018044	2023		KĘP 	1.0		1	DRZEW   
1704018044	2023			0.6		2	PODSZ   
1704018044	2023					3	PRZES   
1704022972	2023	PRZ 		0.6	PRZ UM 	1	IP      
1704022972	2023	UM  	KĘP 	0.4	UM PRZ 	2	IIP     
1704022972	2023			0.3		3	PODSZ   
1704022973	2023	UM  		0.6	UM PRZ 	1	DRZEW   
1704022973	2023			0.2		2	PODR    
1704022973	2023			0.6		3	PODSZ   
1704022974	2023	UM  	JDN 	0.8	UM PRZ 	1	DRZEW   
1704022974	2023			0.3		2	PODSZ   
1704022976	2023					1	PRZES   
1704018109	2023	UM  		1.1	UM DUŻE	1	DRZEW   
1704018109	2023			0.6		2	PODSZ   
1704018110	2023	UM  		1.0	UM DUŻE	1	DRZEW   
1704018110	2023			0.5		2	PODSZ   
1704018112	2023	UM  		1.0	UM PRZ 	1	DRZEW   
1704018112	2023			0.4		2	PODR    
1704018112	2023			0.4		3	PODSZ   
1704022977	2023	UM  		0.7	UM DUŻE	1	DRZEW   
1704022977	2023			0.4		2	PODSZ   
1704022978	2023		KĘP 	1.0		1	DRZEW   
1704022978	2023					2	PRZES   
1704022979	2023	UM  	GRP 	0.8	UM DUŻE	1	DRZEW   
1704022979	2023			0.2		2	PODSZ   
1704022979	2023					3	PRZES   
1704016156	2023					3	PRZES   
1704018654	2023	UM  		0.6	UM PRZ 	1	DRZEW   
1704022980	2023	UM  		0.8	UM PRZ 	1	DRZEW   
1704022980	2023			0.2		2	PODRII  
1704022980	2023			0.2		3	PODSZ   
1704022981	2023	PRZ 	GRP 	0.5	PRZ LUŹ	1	DRZEW   
1704022981	2023			0.6		2	PODSZ   
1704022982	2023		KĘP 	1.0		1	DRZEW   
1704022982	2023			0.5		2	PODSZ   
1704022982	2023					3	PRZES   
1704022983	2023	UM  	PAS 	0.9	UM DUŻE	1	DRZEW   
1704022983	2023					2	PRZES   
1704022984	2023	PRZ 		0.6	PRZ LUŹ	1	DRZEW   
1704022984	2023			0.7		2	PODSZ   
1704022985	2023	UM  		0.6	UM PRZ 	1	DRZEW   
1704022985	2023			0.6		2	PODSZ   
1704022986	2023	PRZ 		0.7	PRZ UM 	1	DRZEW   
1704022986	2023			0.8		2	PODSZ   
1704022987	2023	PEŁ 	KĘP 	1.0	DUŻE   	1	DRZEW   
1704022987	2023			0.3		2	PODSZ   
1704022987	2023					3	PRZES   
1704022988	2023	PEŁ 	KĘP 	1.0	DUŻE   	1	DRZEW   
1704022988	2023					2	PRZES   
1704022989	2023	PEŁ 	PAS 	0.8	DUŻE   	1	DRZEW   
1704022989	2023			0.4		2	PODSZ   
1704022989	2023					3	PRZES   
1704018464	2023	UM  	KĘP 	0.7	UM DUŻE	1	DRZEW   
1704018464	2023			0.3		2	PODSZ   
1704018465	2023	UM  		0.8	UM DUŻE	1	DRZEW   
1704018465	2023			0.6		2	PODSZ   
1704018466	2023	UM  		1.0	UM DUŻE	1	DRZEW   
1704018466	2023			0.7		2	PODSZ   
1704018467	2023	UM  		0.9	UM DUŻE	1	DRZEW   
1704018467	2023			0.5		2	PODSZ   
1704018468	2023	LUŹ 		0.4		1	DRZEW   
1704018469	2023	LUŹ 		0.5		1	DRZEW   
1704018470	2023	LUŹ 		0.5		1	DRZEW   
1704018471	2023	PEŁ 		0.5	DUŻE   	1	DRZEW   
1704018474	2023	UM  		0.6	UM PRZ 	1	DRZEW   
1704018475	2023	PRZ 		0.6	PRZ UM 	1	DRZEW   
1704018475	2023			0.6		2	PODSZ   
1704018476	2023	PRZ 	JDN 	0.7	PRZ UM 	1	DRZEW   
1704018476	2023			0.8		2	PODSZ   
1704018477	2023	UM  		0.4	UM PRZ 	1	DRZEW   
1704018478	2023	PRZ 		0.6	PRZ LUŹ	1	DRZEW   
1704018480	2023	PRZ 		0.8	PRZ UM 	1	IP      
1704018480	2023	LUŹ 		0.3		2	IIP     
1704018480	2023			0.7		3	PODSZ   
1704018482	2023	UM  	JDN 	1.0	UM PRZ 	1	DRZEW   
1704018482	2023			0.8		2	PODSZ   
1704018385	2023	PEŁ 	DKĘP	1.0	DUŻE   	1	DRZEW   
1704018385	2023			0.7		2	PODSZ   
1704018385	2023					3	PRZES   
1704018386	2023	PEŁ 	DKĘP	0.8	DUŻE   	1	DRZEW   
1704018386	2023			0.6		2	PODSZ   
1704018386	2023					3	PRZES   
1704018387	2023	PRZ 	WKĘP	0.8	PRZ UM 	1	DRZEW   
1704018387	2023			0.7		2	PODSZ   
1704018388	2023	UM  	KĘP 	1.0	UM DUŻE	1	DRZEW   
1704018388	2023			0.5		2	PODSZ   
1704018388	2023					3	PRZES   
1704018389	2023					1	PRZES   
1704018390	2023	PRZ 	KĘP 	0.8	PRZ UM 	1	DRZEW   
1704018390	2023			0.7		2	PODSZ   
1704018391	2023	PEŁ 	KĘP 	1.0	DUŻE   	1	DRZEW   
1704018391	2023					2	PRZES   
1704018392	2023	PRZ 	KĘP 	0.7	PRZ UM 	1	DRZEW   
1704018392	2023			0.5		2	PODSZ   
1704018393	2023	PRZ 	GRP 	0.8	PRZ UM 	1	DRZEW   
1704018393	2023			0.8		2	PODSZ   
1704018394	2023	PRZ 		0.6	PRZ LUŹ	1	DRZEW   
1704018394	2023			0.7		2	PODSZ   
1704018395	2023	UM  	WKĘP	0.9	UM DUŻE	1	DRZEW   
1704018395	2023			0.3		2	PODSZ   
1704018396	2023	UM  	KĘP 	0.7	UM DUŻE	1	DRZEW   
1704018396	2023			0.8		2	PODSZ   
1704018397	2023	PRZ 	GRP 	0.7	PRZ UM 	1	DRZEW   
1704018397	2023			0.6		2	PODSZ   
1704018398	2023	PRZ 	GRP 	0.7	PRZ UM 	1	DRZEW   
1704018398	2023			0.3		2	PODSZ   
1704018399	2023	UM  		0.7	UM PRZ 	1	DRZEW   
1704018399	2023			0.5		2	PODSZ   
1704018400	2023	UM  		0.6	UM PRZ 	1	DRZEW   
1704018400	2023			0.6		2	PODSZ   
1704018401	2023	PRZ 	JDN 	0.7	PRZ UM 	1	DRZEW   
1704018401	2023			0.5		2	PODSZ   
1704018402	2023	PRZ 	DKĘP	0.7	PRZ UM 	1	DRZEW   
1704018402	2023			0.7		2	PODSZ   
1704018403	2023	PRZ 	GRP 	0.7	PRZ UM 	1	DRZEW   
1704018403	2023			0.5		2	PODSZ   
1704018404	2023	PRZ 		0.6	PRZ UM 	1	DRZEW   
1704018404	2023			0.3		2	PODSZ   
1704018405	2023	PRZ 	DKĘP	0.6	PRZ UM 	1	DRZEW   
1704018405	2023			0.8		2	PODSZ   
1704018406	2023	UM  		0.6	UM PRZ 	1	DRZEW   
1704018406	2023			0.3		2	PODSZ   
1704018408	2023	UM  	KĘP 	1.0	UM DUŻE	1	DRZEW   
1704018408	2023					2	PRZES   
1704018409	2023	UM  		0.9	UM DUŻE	1	DRZEW   
1704018409	2023			0.3		2	PODSZ   
1704018410	2023	UM  		0.8	UM DUŻE	1	DRZEW   
1704018410	2023			0.2		2	PODSZ   
1704018411	2023	UM  	WKĘP	0.9	UM DUŻE	1	DRZEW   
1704018411	2023			0.1		2	PODR    
1704018411	2023			0.2		3	PODSZ   
1704018412	2023	PRZ 		0.7	PRZ UM 	1	DRZEW   
1704018412	2023			0.3		2	PODR    
1704018412	2023			0.3		3	PODSZ   
1704018413	2023		PAS 	1.0		1	DRZEW   
1704018413	2023					2	PRZES   
1704018414	2023	PRZ 		0.8	PRZ UM 	1	DRZEW   
1704018414	2023			0.3		2	PODR    
1704018414	2023			0.4		3	PODSZ   
1704018415	2023	PRZ 		0.7	PRZ UM 	1	DRZEW   
1704018415	2023			0.2		2	PODR    
1704018415	2023			0.2		3	PODSZ   
1704023020	2023	PRZ 	JDN 	0.5	PRZ LUŹ	1	IP      
1704023020	2023	LUŹ 	GRP 	0.2		2	IIP     
1704023020	2023			0.4		3	PODR    
1704023020	2023			0.5		4	PODSZ   
1704023021	2023	UM  	GRP 	0.7	UM PRZ 	1	DRZEW   
1704023021	2023			0.7		2	PODSZ   
1704023022	2023	LUŹ 		0.5		1	IP      
1704023022	2023	LUŹ 	GRP 	0.3		2	IIP     
1704023022	2023			0.3		3	PODR    
1704023022	2023			0.3		4	PODS    
1704023022	2023			0.2		5	PODSZ   
1704023023	2023	PRZ 	JDN 	0.8	PRZ LUŹ	1	DRZEW   
1704023023	2023			0.3		2	PODRII  
1704023023	2023			0.8		3	PODSZ   
1704023024	2023		PAS 	1.0		1	DRZEW   
1704023024	2023					2	PRZES   
1704023025	2023	PRZ 		0.7	PRZ UM 	1	DRZEW   
1704023025	2023			0.2		2	PODR    
1704023025	2023			0.7		3	PODSZ   
1704023026	2023		KĘP 	1.0		1	DRZEW   
1704023026	2023			0.3		2	PODSZ   
1704023027	2023	PRZ 	GRP 	0.7	PRZ UM 	1	DRZEW   
1704023027	2023			0.3		2	PODR    
1704023027	2023			0.6		3	PODSZ   
1704023028	2023	PEŁ 	KĘP 	1.0	DUŻE   	1	DRZEW   
1704023028	2023			0.4		2	PODSZ   
1704023029	2023	PRZ 		0.7	PRZ UM 	1	DRZEW   
1704023029	2023			0.3		2	PODR    
1704023029	2023			0.3		3	PODSZ   
1704023030	2023	UM  	GRP 	0.5	UM PRZ 	1	DRZEW   
1704023030	2023			0.7		2	PODSZ   
1704023031	2023	UM  	DKĘP	0.6	UM PRZ 	1	DRZEW   
1704023031	2023			0.8		2	PODSZ   
1704022990	2023	UM  		0.8	UM PRZ 	1	DRZEW   
1704022990	2023			0.8		2	PODSZ   
1704022991	2023	PEŁ 	KĘP 	1.0	DUŻE   	1	DRZEW   
1704022991	2023			0.4		2	PODSZ   
1704022991	2023					3	PRZES   
1704022992	2023	PEŁ 	RZĘD	0.8	DUŻE   	1	DRZEW   
1704022992	2023			0.4		2	PODSZ   
1704022992	2023					3	PRZES   
1704022993	2023	PRZ 		1.0	PRZ UM 	1	DRZEW   
1704022993	2023			0.4		2	PODRII  
1704022993	2023			0.4		3	PODSZ   
1704022994	2023	UM  	WKĘP	0.7	UM PRZ 	1	DRZEW   
1704022994	2023			0.4		2	PODSZ   
1704022994	2023					3	PRZES   
1704022995	2023		GRP 	1.0		1	DRZEW   
1704022995	2023			0.1		2	PODSZ   
1704022995	2023					3	PRZES   
1704022996	2023			0.1		1	PODR    
1704022996	2023					2	PRZES   
1704022997	2023	UM  	KĘP 	1.0	UM DUŻE	1	DRZEW   
1704022997	2023			0.4		2	PODSZ   
1704022997	2023					3	PRZES   
1704022998	2023		KĘP 	1.0		1	DRZEW   
1704022998	2023					2	PRZES   
1704022999	2023			0.3		2	PODR    
1704022999	2023			1.0		3	PODSZ   
1704022999	2023	PRZ 	DKĘP	0.5	PRZ LUŹ	1	DRZEW   
1704023000	2023	PEŁ 	KĘP 	1.0	DUŻE   	1	DRZEW   
1704023000	2023			0.1		2	PODSZ   
1704023000	2023					3	PRZES   
1704023001	2023	UM  	KĘP 	1.0	UM DUŻE	1	DRZEW   
1704023001	2023			0.4		2	PODSZ   
1704023001	2023					3	PRZES   
1704023002	2023	UM  	JDN 	0.7	UM DUŻE	1	DRZEW   
1704023002	2023			0.6		2	PODSZ   
1704023003	2023	UM  		0.7	UM PRZ 	1	DRZEW   
1704023003	2023			0.3		2	PODR    
1704023003	2023			0.2		3	PODRII  
1704023003	2023			0.5		4	PODSZ   
1704023004	2023	PEŁ 	KĘP 	0.8	DUŻE   	1	DRZEW   
1704023004	2023			0.6		2	PODSZ   
1704023005	2023	UM  		1.1	UM PRZ 	1	DRZEW   
1704023005	2023			0.5		2	PODSZ   
1704023006	2023	UM  	JDN 	0.6	UM PRZ 	1	DRZEW   
1704023006	2023			0.6		2	PODSZ   
1704023007	2023	PRZ 		0.6	PRZ UM 	1	DRZEW   
1704023007	2023			0.4		2	PODSZ   
1704018185	2023	PRZ 		0.8	PRZ UM 	1	DRZEW   
1704018185	2023			0.1		2	PODR    
1704018185	2023			0.3		3	PODSZ   
1704023008	2023					1	PRZES   
1704023009	2023	PRZ 		0.7	PRZ UM 	1	DRZEW   
1704023009	2023			0.8		2	PODSZ   
1704023010	2023	PEŁ 	RZĘD	0.9	DUŻE   	1	DRZEW   
1704023010	2023			0.2		2	PODSZ   
1704023010	2023					3	PRZES   
1704023011	2023	PRZ 		0.8	PRZ UM 	1	DRZEW   
1704023011	2023			0.3		2	PODRII  
1704023011	2023			0.5		3	PODSZ   
1704023012	2023			0.2		1	PODSZ   
1704023012	2023					2	PRZES   
1704023013	2023	PRZ 	JDN 	0.5	PRZ UM 	1	DRZEW   
1704023013	2023			0.4		2	PODR    
1704023013	2023			0.5		3	PODSZ   
1704023014	2023	LUŹ 		0.5		1	DRZEW   
1704023014	2023			0.9		2	PODS    
1704023015	2023	UM  	KĘP 	0.8	UM PRZ 	1	IP      
1704023015	2023	LUŹ 	KĘP 	0.3		2	IIP     
1704023015	2023			0.5		3	PODSZ   
1704023016	2023	PRZ 	DKĘP	0.7	PRZ LUŹ	1	DRZEW   
1704023016	2023			0.3		2	PODS    
1704023016	2023			0.7		3	PODSZ   
1704023017	2023	PEŁ 	KĘP 	0.8	DUŻE   	1	DRZEW   
1704023017	2023					2	PRZES   
1704023018	2023	PRZ 		0.6	PRZ UM 	1	DRZEW   
1704023018	2023			0.8		2	PODSZ   
1704023019	2023		KĘP 	1.0		1	DRZEW   
1704023019	2023			0.1		2	PODSZ   
1704023019	2023					3	PRZES   
1704018483	2023					1	PRZES   
1704018484	2023	UM  	DKĘP	1.0	UM DUŻE	1	DRZEW   
1704018484	2023			0.4		2	PODSZ   
1704018485	2023	PRZ 	KĘP 	0.7	PRZ UM 	1	DRZEW   
1704018486	2023	PRZ 		0.4	PRZ LUŹ	1	DRZEW   
1704018487	2023	PRZ 		0.4	PRZ LUŹ	1	DRZEW   
1704018488	2023	PRZ 	JDN 	0.7	PRZ LUŹ	1	DRZEW   
1704018488	2023			0.4		2	PODSZ   
1704018489	2023	PRZ 		0.6	PRZ LUŹ	1	DRZEW   
1704018491	2023	PRZ 		0.7	PRZ LUŹ	1	DRZEW   
1704018496	2023	PRZ 		0.4	PRZ UM 	1	DRZEW   
1704018497	2023	PRZ 	DKĘP	0.6	PRZ LUŹ	1	DRZEW   
1704018498	2023	PRZ 		0.7	PRZ UM 	1	DRZEW   
1704018499	2023	LUŹ 	KĘP 	0.5		1	DRZEW   
1704018501	2023	UM  	GRP 	1.1	UM DUŻE	1	DRZEW   
1704018501	2023			0.8		2	PODSZ   
1704018502	2023	PRZ 	GRP 	0.8	PRZ LUŹ	1	DRZEW   
1704018502	2023			0.8		2	PODSZ   
1704018503	2023	UM  	WKĘP	1.0	UM DUŻE	1	DRZEW   
1704018503	2023			0.2		2	PODR    
1704018503	2023			0.2		3	PODSZ   
1704018505	2023	PRZ 		0.8	PRZ UM 	1	IP      
1704018505	2023	PRZ 	JDN 	0.3	PRZ UM 	2	IIP     
1704018505	2023			0.3		3	PODR    
1704018505	2023			0.3		4	PODSZ   
1704018506	2023					1	ZADRZEW 
1704018507	2023					1	ZADRZEW 
1704018509	2023		KĘP 	1.0		1	DRZEW   
1704018509	2023			0.5		2	PODSZ   
1704018509	2023					3	PRZES   
1704018510	2023					1	PRZES   
1704018513	2023	PRZ 	KĘP 	0.9	PRZ UM 	1	DRZEW   
1704018513	2023			0.4		2	PODRII  
1704018513	2023			0.6		3	PODSZ   
1704018514	2023	PRZ 		0.9	PRZ UM 	1	IP      
1704018514	2023	PRZ 	DKĘP	0.5	PRZ UM 	2	IIP     
1704018514	2023			0.2		3	PODR    
1704018514	2023			0.5		4	PODSZ   
1704018515	2023		KĘP 	1.0		1	DRZEW   
1704018515	2023					2	PRZES   
1704018516	2023	PRZ 	KĘP 	0.5	PRZ UM 	1	DRZEW   
1704018516	2023			0.9		2	PODSZ   
1704018517	2023	UM  	WKĘP	0.8	UM DUŻE	1	DRZEW   
1704018517	2023			0.7		2	PODSZ   
1704018517	2023					3	PRZES   
1704018518	2023	UM  		0.7	UM PRZ 	1	DRZEW   
1704018518	2023			0.6		2	PODSZ   
1704018519	2023	UM  		0.9	UM DUŻE	1	DRZEW   
1704018519	2023			0.2		2	PODSZ   
1704018521	2023			0.3		1	PODR    
1704018521	2023					2	PRZES   
1704018523	2023	UM  		0.8	UM PRZ 	1	DRZEW   
1704018523	2023			0.9		2	PODSZ   
1704018524	2023	UM  		0.8	UM PRZ 	1	DRZEW   
1704018524	2023			0.5		2	PODSZ   
1704018529	2023	UM  		0.8	UM PRZ 	1	DRZEW   
1704018529	2023			0.7		2	PODSZ   
1704018530	2023			0.1		1	ZADRZEW 
1704018537	2023	UM  	DKĘP	0.9	UM DUŻE	1	DRZEW   
1704018537	2023			0.2		2	PODSZ   
1704018538	2023	UM  	KĘP 	0.8	UM PRZ 	1	DRZEW   
1704018538	2023			0.8		2	PODSZ   
1704018540	2023	PRZ 	GRP 	0.8	PRZ UM 	1	DRZEW   
1704018540	2023			0.5		2	PODSZ   
1704018542	2023	PRZ 	GRP 	0.8	PRZ UM 	1	DRZEW   
1704018542	2023			0.5		2	PODSZ   
1704018561	2023	UM  	PAS 	1.0	UM DUŻE	1	DRZEW   
1704018561	2023			0.3		2	PODSZ   
1704018562	2023	PEŁ 	DKĘP	1.0	B DUŻE 	1	DRZEW   
1704018562	2023			0.4		2	PODSZ   
1704018564	2023	PEŁ 	KĘP 	1.0	B DUŻE 	1	DRZEW   
1704018564	2023			0.4		2	PODSZ   
1704018564	2023					3	PRZES   
1704018565	2023	PRZ 	GRP 	0.8	PRZ UM 	1	DRZEW   
1704018565	2023			0.9		2	PODSZ   
1704018574	2023	PRZ 	GRP 	0.6	PRZ UM 	1	DRZEW   
1704018574	2023			0.3		2	PODR    
1704018574	2023			0.9		3	PODSZ   
1704018579	2023	PEŁ 	DKĘP	1.0	B DUŻE 	1	DRZEW   
1704018579	2023			0.2		2	PODSZ   
1704018579	2023					3	PRZES   
1704018583	2023	UM  		0.8	UM PRZ 	1	DRZEW   
1704018583	2023			0.6		2	PODSZ   
1704018587	2023	UM  		0.6	UM PRZ 	1	DRZEW   
1704018587	2023			0.9		2	PODSZ   
1704018609	2023	PEŁ 	KĘP 	0.9	B DUŻE 	1	DRZEW   
1704018609	2023			0.6		2	PODSZ   
1704018609	2023					3	PRZES   
1704018610	2023	PEŁ 	PAS 	0.9	B DUŻE 	1	DRZEW   
1704018610	2023			0.3		2	PODSZ   
1704018610	2023					3	PRZES   
1704018624	2023	UM  		0.7	UM PRZ 	1	DRZEW   
1704018624	2023			0.6		2	PODSZ   
1704018631	2023	UM  	DKĘP	0.7	UM PRZ 	1	DRZEW   
1704018631	2023			0.4		2	PODSZ   
1704018640	2023	PRZ 		0.7	PRZ UM 	1	DRZEW   
1704018640	2023			0.3		2	PODSZ   
1704018650	2023	UM  		0.6	UM PRZ 	1	DRZEW   
1704018650	2023			0.3		2	PODSZ   
1704018416	2023	LUŹ 		0.4		1	DRZEW   
1704018416	2023			0.8		2	PODSZ   
1704018417	2023	PRZ 	GRP 	0.8	PRZ UM 	1	DRZEW   
1704018417	2023			0.1		2	PODR    
1704018417	2023			0.2		3	PODRII  
1704018417	2023			0.7		4	PODSZ   
1704018418	2023	UM  		0.5	UM PRZ 	1	DRZEW   
1704018418	2023			0.4		2	PODSZ   
1704018419	2023	UM  	KĘP 	0.6	UM PRZ 	1	DRZEW   
1704018419	2023			0.9		2	PODSZ   
1704018420	2023	PRZ 		0.7	PRZ UM 	1	DRZEW   
1704018420	2023			0.4		2	PODSZ   
1704018420	2023					3	PRZES   
1704018421	2023					1	PRZES   
1704018422	2023	PRZ 		0.7	PRZ UM 	1	DRZEW   
1704018422	2023			0.3		2	PODSZ   
1704018423	2023					1	PRZES   
1704018424	2023	UM  		0.7	UM PRZ 	1	DRZEW   
1704018424	2023			0.7		2	PODSZ   
1704018425	2023	PRZ 		0.7	PRZ UM 	1	DRZEW   
1704018425	2023			0.8		2	PODSZ   
1704018426	2023	UM  		0.8	UM PRZ 	1	DRZEW   
1704018426	2023			0.2		2	PODSZ   
1704018427	2023					1	PRZES   
1704018428	2023	UM  		0.8	UM PRZ 	1	DRZEW   
1704018428	2023			0.6		2	PODSZ   
1704018429	2023		PAS 	0.9		1	DRZEW   
1704018429	2023			0.1		2	PODSZ   
1704018429	2023					3	PRZES   
1704018431	2023					1	PRZES   
1704018432	2023	UM  		0.7	UM PRZ 	1	DRZEW   
1704018432	2023			0.6		2	PODSZ   
1704018433	2023	UM  		0.9	UM PRZ 	1	DRZEW   
1704018433	2023			0.4		2	PODR    
1704018433	2023			0.3		3	PODSZ   
1704018434	2023					1	PRZES   
1704018435	2023	UM  	JDN 	0.8	UM PRZ 	1	IP      
1704018435	2023	PRZ 		0.3	PRZ LUŹ	2	IIP     
1704018435	2023			0.6		3	PODSZ   
1704018436	2023	PEŁ 	KĘP 	1.0	B DUŻE 	1	DRZEW   
1704018436	2023			0.8		2	PODSZ   
1704018436	2023					3	PRZES   
1704018437	2023	UM  	KĘP 	1.0	UM DUŻE	1	DRZEW   
1704018437	2023			0.3		2	PODSZ   
1704018437	2023					3	PRZES   
1704018438	2023	PRZ 	GRP 	0.6	PRZ UM 	1	DRZEW   
1704018438	2023			0.9		2	PODSZ   
1704018439	2023		DKĘP	1.0		1	DRZEW   
1704018439	2023					2	PRZES   
1704018440	2023		DKĘP	0.9		1	DRZEW   
1704018440	2023					2	PRZES   
1704018441	2023		DKĘP	0.9		1	DRZEW   
1704018441	2023			0.1		2	PODSZ   
1704018441	2023					3	PRZES   
1704018442	2023	UM  	GRP 	0.6	UM PRZ 	1	DRZEW   
1704018442	2023			0.3		2	PODS    
1704018442	2023			0.8		3	PODSZ   
1704018443	2023	UM  	DKĘP	0.9	UM DUŻE	1	DRZEW   
1704018443	2023					2	PRZES   
1704018444	2023	UM  		0.8	UM PRZ 	1	DRZEW   
1704018444	2023			0.7		2	PODSZ   
1704018445	2023	UM  	PAS 	0.9	UM DUŻE	1	DRZEW   
1704018445	2023					2	PRZES   
1704018446	2023	PEŁ 	KĘP 	1.0	DUŻE   	1	DRZEW   
1704018446	2023					2	PRZES   
1704018447	2023	PEŁ 	KĘP 	0.7	DUŻE   	1	DRZEW   
1704018447	2023			0.1		2	PODSZ   
1704018447	2023					3	PRZES   
1704018448	2023	PRZ 	KĘP 	0.6	PRZ UM 	1	DRZEW   
1704018448	2023			0.7		2	PODSZ   
1704018448	2023					3	PRZES   
1704018449	2023	UM  		0.8	UM DUŻE	1	DRZEW   
1704018449	2023			0.8		2	PODSZ   
1704018450	2023	PRZ 		0.6	PRZ UM 	1	DRZEW   
1704018450	2023			0.8		2	PODSZ   
